Text,Emotion
"['feel', 'complet', 'mellow', 'perfectli', 'calm']",1
"['feel', 'like', 'im', 'almost', 'uh', 'afraid', 'everyth', 'speak']",4
"['feel', 'write', 'sell', 'pander', 'popular', 'tast', 'make', 'money', 'sucker', 'game']",1
"['woke', 'today', 'feel', 'thank']",1
"['dont', 'think', 'misinterpret', 'help', 'feel', 'assur', 'sort', 'work', 'continu']",1
"['rememb', 'feel', 'awkward', 'strang', 'dure', 'first', 'week']",0
"['found', 'realli', 'sad', 'peopl', 'feel', 'unhappi', 'becaus', 'expect', 'marriag', 'relationship', 'base', 'idea', 'dont', 'seem', 'connect', 'real', 'live']",0
"['im', 'slow', 'thi', 'doe', 'feel', 'weird', 'return', 'home', 'without', 'mum', 'anymor']",4
"['wa', 'still', 'feel', 'ok', 'energi', 'distanc', 'wise', 'etc', 'wa', 'slow', 'thi', 'wa', 'frustrat', 'lot']",1
"['feel', 'excit', 'imagin']",1
"['feel', 'hate', 'betray', 'paranoid', 'childish', 'hurt']",0
"['got', 'high', 'pleas', 'feel', 'appear', 'decept', 'benevol', 'like', 'conveni', 'comfort']",1
"['feel', 'veri', 'privileg', 'know', 'everi', 'one']",1
"['feel', 'im', 'ugli', 'feel', 'dont', 'deserv', 'exist', 'thi', 'world']",0
"['smile', 'feel', 'gorgeou']",1
"['ive', 'spent', 'year', 'feel', 'resent', 'tri', 'curb', 'feel', 'resent']",3
"['feel', 'bit', 'restless', 'day']",4
"['feel', 'horribl', 'winter']",0
"['describ', 'happi', 'feel', 'emot', 'may', 'sophat', 'year', 'old', 'patient', 'kandal', 'said', 'recoveri', 'room']",0
"['feel', 'littl', 'homesick', 'colorado']",0
"['ive', 'feel', 'like', 'im', 'run', 'empti', 'fear', 'ill', 'get', 'usual', 'progress', 'sinu', 'infect', 'walk', 'pneumonia', 'ive', 'pound', 'href', 'http', 'www']",0
"['hope', 'next', 'quot', 'abl', 'let', 'special', 'someon', 'know', 'im', 'feel', 'insecur', 'understand', 'matter', 'much', 'trust']",4
"['feel', 'hope', 'excit', 'thi', 'onli', 'get', 'better', 'fun', 'go']",1
"['feel', 'good', 'player', 'play', 'whether', 'play', 'right', 'left', 'centr', 'back', 'role']",1
"['immedi', 'respons', 'though', 'retrospect', 'feel', 'could', 'said', 'mani', 'thing', 'convinc', 'gentl', 'love', 'poni', 'ride', 'nice', 'easi']",2
"['feel', 'slowli', 'uncoil', 'fear', 'place', 'insid', 'enjoy', 'time', 'hope', 'enjoy', 'start', 'actual', 'swim', 'around', 'bit', 'rather', 'walk', 'water']",4
"['feel', 'veri', 'honor', 'among', 'best', 'illustr', 'nomin', 'thi', 'year', 'chesley', 'award']",1
"['feel', 'privileg', 'invit', 'treat', 'hoard', 'care']",1
"['get', 'max', 'feel', 'exhaust', 'crawl', 'back', 'upstair', 'find', 'sleep', 'anoth', 'hour', 'week', 'tri', 'make', 'sure', 'workout', 'day']",0
"['somehow', 'feel', 'terrifi', 'though', 'dare', 'slow', 'walk', 'place', 'catch', 'breath', 'billi', 'blank', 'jump', 'screen', 'yell', 'face', 'hi', 'fierc']",4
"['sat', 'tabl', 'lunch', 'proclaim', 'amaz', 'felt', 'consid', 'start', 'feel', 'weird']",5
"['two', 'specialti', 'law', 'mechan', 'engin', 'say', 'truth', 'like', 'better', 'util', 'knowledg', 'psycholog', 'languag', 'rather', 'engin', 'feel', 'sure', 'capac', 'need', 'nowaday']",1
"['feel', 'melancholi', 'sad', 'depress', 'ok', 'even', 'angri', 'thi', 'second', 'year', 'without', 'oldest', 'youngest', 'daughter', 'klysta', 'pass', 'day', 'ago', 'andrea', 'ha', 'chosen', 'famili']",0
"['im', 'feel', 'lone', 'scott', 'work']",0
"['use', 'data', 'compar', 'determin', 'whether', 'feel', 'disappoint', 'elat', 'inspir', 'et', 'cetera']",0
"['im', 'wound', 'littl', 'tightli', 'rememb', 'paranoid', 'feel', 'vividli', 'mellow', 'one']",1
"['ill', 'admit', 'pretti', 'good', 'design', 'feel', 'like', 'total', 'fake']",0
"['cant', 'help', 'feel', 'sympathet', 'toward', 'bit', 'geek']",2
"['feel', 'love', 'one', 'fight', 'anyon']",2
"['feel', 'uncertain', 'insecur', 'fear']",4
"['feel', 'reliev', 'readi', 'move', 'next', 'seri', 'challeng', 'life', 'ha', 'offer']",1
"['rememb', 'mum', 'cri', 'hold', 'ourselv', 'door', 'tri', 'break', 'feel', 'terrifi']",4
"['feel', 'like', 'kinda', 'bitchi', 'alot', 'peopl', 'whatev']",3
"['feel', 'like', 'drinkin', 'drinkin', 'angri', 'someon', 'gon', 'na', 'die', 'whiskey', 'beer', 'le', 'paul', 'href', 'http', 'farm']",3
"['wa', 'tire', 'feel', 'like', 'helpless', 'victim', 'stuck', 'circumst', 'slowli', 'start', 'make', 'chang']",4
"['feel', 'enviou', 'proud', 'time', 'possibl', 'feel', 'way']",3
"['im', 'feel', 'angri', 'think', 'strop', 'ruffl', 'air', 'inflat', 'posit', 'exagger', 'issu']",3
"['gradual', 'morph', 'someon', 'feel', 'superior', 'peopl', 'kid', 'complain', 'dinner', 'dont', 'want', 'eat', 'zucchini', 'allow', 'eat', 'pop', 'tart', 'sugari', 'cereal', 'white', 'bread', 'breakfast']",1
"['feel', 'blood', 'pound', 'back', 'ear', 'throw', 'hurt', 'point', 'blank', 'period', 'hurt']",0
"['ive', 'feel', 'dishearten', 'young', 'adult', 'genr', 'quit', 'badli', 'written', 'novel', 'thi', 'one', 'ha', 'restor', 'spirit', 'captur', 'heart']",0
"['feel', 'love', 'one', 'fight', 'anyon', 'pagetyp', 'item', 'url', 'http', 'mimedog']",2
"['feel', 'peac', 'relax', 'anxiou', 'nervou', 'scare']",1
"['feel', 'glad', 'cool', 'mama']",1
"['ive', 'also', 'made', 'sugar', 'measur', 'feel', 'like', 'cup', 'sweet']",2
"['feel', 'advic', 'onli', 'use', 'peopl', 'alreadi', 'believ']",1
"['feel', 'im', 'gener', 'statement']",2
"['abl', 'look', 'face', 'without', 'feel', 'awkward']",0
"['tri', 'feel', 'overwhelm', 'everyth', 'tri', 'make', 'small', 'step']",5
"['need', 'upfront', 'feel', 'im', 'valu', 'work']",1
"['alway', 'feel', 'terribl', 'afterward', 'even', 'helpless', 'yet', 'anoth', 'thing', 'perpetu', 'depress']",0
"['guess', 'feel', 'charm', 'uber', 'comfort', 'feel', 'like', 'ladi']",1
"['feel', 'irrit', 'cranki', 'often']",3
"['move', 'uni', 'today', 'feel', 'homesick', 'lone', 'useless', 'part', 'say', 'fuck', 'go', 'home', 'get', 'job', 'sod', 'degre']",0
"['didnt', 'want', 'aubrey', 'feel', 'pressur', 'rush', 'baptism', 'realiz', 'doesnt', 'need', 'perfect', 'knowledg', 'order', 'baptiz']",4
"['also', 'feel', 'pain', 'along', 'charact', 'also', 'feel', 'devast', 'depress', 'becaus', 'pain', 'suffer', 'endur']",0
"['feel', 'agit', 'jumpi', 'like', 'ate', 'bottl', 'caffein', 'pill']",4
"['think', 'wa', 'feel', 'play', 'lone', 'cuz', 'wa', 'onli', 'creatur', 'live', 'room']",1
"['wasnt', 'sure', 'could', 'concern', 'peopl', 'around', 'feel', 'incred', 'apprehens', 'turn', 'back', 'may', 'well', 'danc', 'cliff', 'face']",4
"['love', 'life', 'feel', 'optimist', 'lucki']",1
"['wa', 'seoul', 'could', 'help', 'feel', 'jealou']",3
"['feel', 'littl', 'skeptic', 'today']",4
"['cant', 'believ', 'thi', 'feel', 'wa', 'afraid', 'disdain', 'hatr', 'instead', 'actual', 'nothing', 'lace', 'small', 'dash', 'repuls']",4
"['awok', 'hour', 'feel', 'groggi']",0
"['wa', 'made', 'feel', 'like', 'pathet', 'piec', 'shit', 'becaus', 'suffer', 'mental', 'ill', 'multipl', 'actual']",0
"['must', 'say', 'im', 'feel', 'veri', 'optimist']",1
"['still', 'feel', 'like', 'wa', 'somehow', 'one', 'famili', 'member', 'horribl', 'wrong', 'tragic', 'event', 'transpir', 'today']",3
"['feel', 'bitchi', 'today', 'today', 'realiz', 'couldnt', 'count', 'ani', 'friend', 'anymor']",3
"['consid', 'roethisberg', 'state', 'feel', 'steeler', 'offens', 'run', 'success', 'win', 'game']",1
"['feel', 'stay', 'import', 'thi', 'word', 'remind', 'feel', 'get', 'sometim']",1
"['feel', 'like', 'support', 'household', 'onli', 'get', 'paid', 'hour', 'per', 'week']",1
"['deni', 'right', 'feel', 'disillus', 'avon']",0
"['wa', 'occupi', 'feel', 'triumphant']",1
"['feel', 'weird', 'critic', 'thi', 'game', 'much', 'feel', 'weird', 'prais']",4
"['im', 'feel', 'one', 'calmer', 'state', 'past', 'month', 'pleasant']",1
"['thi', 'sound', 'realli', 'predict', 'usual', 'wa', 'absolut', 'heartrend', 'time', 'first', 'lover', 'wa', 'rang', 'one', 'day', 'announc', 'found', 'anoth', 'woman', 'never', 'saw', 'hurt', 'becaus', 'wa', 'posit', 'wa', 'true', 'love']",0
"['feel', 'hopeless', 'seriou', 'need', 'encourag']",0
"['feel', 'disappoint', 'impati', 'frustrat', 'guitar', 'player']",0
"['feel', 'oprah', 'draw', 'women', 'friendli', 'ha', 'dealt', 'struggl', 'openli', 'weight', 'abus', 'seem', 'genuin', 'care', 'issu', 'concern', 'live']",1
"['know', 'feel', 'love', 'post', 'xx', 'xelliealicex']",2
"['feel', 'anybodi', 'got', 'angri', 'awkward', 'silenc']",3
"['may', 'feel', 'sure', 'wisdom', 'come', 'age', 'help']",1
"['want', 'pleas', 'feel', 'resent', 'get', 'exhaust', 'feel', 'time', 'pain', 'warm', 'properli']",3
"['pretti', 'much', 'everyth', 'place', 'feel', 'terrif', 'go', 'thi', 'affair']",1
"['feel', 'mad', 'connect', 'bodi', 'thi', 'decid', 'kick', 'side']",3
"['feel', 'convinc', 'annoy']",1
"['stop', 'feel', 'intimid', 'look', 'wod', 'guess', 'mean', 'learn', 'find', 'right', 'balanc', 'scale', 'push', 'harder']",4
"['left', 'feel', 'hope', 'given', 'felt', 'realli', 'good', 'twing', 'releas', 'aaaaaaand']",1
"['wont', 'anymor', 'wont', 'allow', 'stress', 'feel', 'rush', 'like', 'race', 'better', 'one']",3
"['read', 'watch', 'film', 'argu', 'make', 'sens', 'author', 'feel', 'offend', 'chang', 'truth', 'made', 'film', 'use', 'attempt', 'effect', 'real', 'life', 'verdict']",3
"['feel', 'thi', 'point', 'ought', 'add', 'sincer', 'apolog', 'take', 'long', 'commit', 'tag', 'blog', 'hand', 'baton', 'someon', 'els', 'run']",1
"['know', 'feel', 'threaten', 'job', 'even', 'long', 'year', 'get', 'realli', 'tire', 'gang', 'get']",4
"['wa', 'tri', 'friend', 'wouldnt', 'feel', 'reject']",0
"['slept', 'woke', 'feel', 'much', 'better', 'come', 'foggi', 'haze', 'headach', 'subsid', 'shaki', 'wa', 'gone']",1
"['im', 'also', 'pretti', 'close', 'exit', 'window', 'becaus', 'feel', 'like', 'thi', 'make', 'look', 'freakishli', 'neurot']",4
"['feel', 'think', 'dumb', 'rather', 'thi']",0
"['stay', 'alon', 'biolog', 'build', 'dark']",4
"['told', 'wa', 'becaus', 'live', 'wyatt', 'make', 'feel', 'like', 'bowi', 'live', 'iman', 'thi', 'gorgeou', 'long', 'limb', 'eboni', 'creatur', 'stride', 'loung']",1
"['ive', 'come', 'home', 'holiday', 'feel', 'much', 'mellow']",1
"['feel', 'badli', 'someth', 'make', 'realli', 'happi']",1
"['even', 'feel', 'ani', 'student', 'passion', 'hardwork', 'person', 'project']",1
"['suppos', 'lot', 'thing', 'feel', 'feel', 'well']",1
"['im', 'feel', 'littl', 'disillus', 'vision', 'therapi', 'late']",0
"['feel', 'gift', 'card', 'thought', 'rude']",3
"['stay', 'word', 'memor', 'scriptur', 'thi', 'feel', 'god', 'show', 'ugli', 'heart']",0
"['love', 'shop', 'site', 'feel', 'welcom', 'mayb', 'phrase', 'stori', 'imag', 'extra', 'servic']",1
"['feel', 'pretti', 'tortur', 'becaus', 'work', 'job', 'often', 'inspir', 'strike', 'im', 'work']",3
"['feel', 'rather', 'bitter', 'rather', 'defeat', 'multitud', 'subject', 'let', 'talk', 'main', 'one']",3
"['pray', 'everi', 'day', 'littl', 'one', 'feel', 'safe', 'love', 'protect', 'chosen']",1
"['know', 'stronger', 'anyth', 'els', 'life', 'heal', 'faster', 'like', 'right', 'think', 'alreadi', 'feel', 'ok']",1
"['hurt', 'went', 'found', 'someon', 'worthwhil', 'whi', 'cast', 'mind', 'back', 'time', 'doe', 'still', 'make', 'feel', 'asham']",0
"['feel', 'ungrat']",0
"['consult', 'aunt', 'doctor', 'partial', 'becaus', 'want', 'counsel', 'without', 'copay', 'mostli', 'becaus', 'feel', 'doctor', 'would', 'skeptic']",4
"['feel', 'veri', 'honour', 'part', 'fabul', 'team']",1
"['feel', 'nervou', 'dont', 'feel', 'super', 'confid', 'trophi']",4
"['feel', 'learn', 'thing', 'dont', 'turn', 'perfect']",1
"['go', 'let', 'tell', 'whi', 'feel', 'unhappi']",0
"['im', 'feel', 'kind', 'lone', 'right', 'even', 'though', 'talk', 'jack', 'sarah', 'lot', 'friend']",0
"['im', 'expect', 'good', 'thing', 'confess', 'wed', 'planner', 'feel', 'stori', 'bridezilla', 'naughti', 'groom', 'like', 'featur', 'think']",2
"['feel', 'wa', 'someth', 'divin', 'happen']",1
"['feel', 'thank', 'abl', 'figur', 'way', 'get', 'around', 'deal', 'minor', 'side', 'effect', 'dealt', 'anyth', 'seriou']",1
"['conveni', 'uninform', 'specif', 'situat', 'left', 'feel', 'helpless', 'want', 'ever', 'get', 'away']",4
"['guess', 'like', 'porn', 'star', 'look', 'inch', 'rubber', 'dong', 'feel', 'bit', 'hesit', 'whole', 'thing']",4
"['feel', 'like', 'tna', 'miss', 'trick', 'keep', 'tag', 'team', 'crimson', 'amaz', 'red', 'aliv']",0
"['work', 'realli', 'hard', 'make', 'thi', 'blog', 'place', 'would', 'like', 'feel', 'welcom', 'hope', 'inspir']",1
"['admit', 'feel', 'skeptic', 'make', 'chang', 'wonder', 'natur', 'sweeten', 'ani', 'better', 'bodi', 'refin', 'sugar', 'sugar', 'end']",4
"['ill', 'think', 'thought', 'wa', 'much', 'mess', 'daili', 'basi', 'start', 'feel', 'less', 'like', 'bit', 'charm', 'untidi', 'like', 'episod', 'hoarder']",1
"['im', 'person', 'happi', 'grate', 'embrac', 'moment', 'feel', 'patriot', 'abus']",0
"['would', 'practic', 'hold', 'hand', 'use', 'mine', 'feel', 'joint', 'feel', 'care', 'love', 'tight', 'enough', 'know', 'never', 'let', 'go']",2
"['final', 'fell', 'asleep', 'feel', 'angri', 'useless', 'still', 'full', 'anxieti']",3
"['realli', 'feel', 'valu']",1
"['expect', 'rep', 'make', 'ach', 'realli', 'especi', 'often', 'lift', 'heavier', 'rep', 'say', 'feel', 'muscl', 'ach', 'alreadi']",0
"['would', 'feel', 'nostalg', 'young', 'age']",2
"['know', 'feel', 'like', 'die', 'work', 'sweet', 'refresh', 'feel', 'afterward', 'worth']",2
"['feel', 'subaru', 'stop', 'innoc', 'present', 'begin', 'begin', 'turn', 'depress', 'young', 'man', 'x', 'also', 'kick', 'ass']",1
"['ive', 'think', 'maxim', 'potenti', 'know', 'make', 'thi', 'wee', 'apart', 'spaciou', 'feel', 'glamor', 'flat']",1
"['feel', 'fear', 'vulner', 'within', 'relationship', 'see', 'trustworthi', 'turn', 'trust']",4
"['thank', 'though', 'thing', 'bit', 'overwhelm', 'ha', 'sent', 'peopl', 'live', 'help', 'feel', 'neurot']",4
"['want', 'upgrad', 'charact', 'wa', 'creat', 'engag', 'battl', 'similar', 'set', 'transform', 'rais', 'energi', 'flashi', 'color', 'chaotic', 'explos', 'feel', 'desper', 'adversari', 'ha', 'beaten', 'etc']",0
"['feel', 'import', 'support', 'extra', 'money', 'abl', 'go', 'pub', 'drink', 'anywher', 'els', 'wish']",1
"['feel', 'determin', 'nudg', 'holi', 'spirit', 'end', 'slumber', 'self', 'love']",1
"['feel', 'veri', 'hopeless']",0
"['mean', 'geez', 'cara', 'wa', 'rais', 'feel', 'compass', 'love', 'feel', 'tortur', 'beaten', 'veri', 'young', 'age', 'mord', 'sith', 'work']",3
"['almost', 'feel', 'intimid', 'attempt', 'describ']",4
"['made', 'take', 'mind', 'feel', 'soooo', 'rotten']",0
"['feel', 'shaken', 'im', 'far', 'far', 'abov', 'age', 'group', 'target']",4
"['feel', 'like', 'sociabl', 'someon', 'go', 'chill', 'somewher']",1
"['feel', 'shock', 'rob', 'shaken', 'everyth', 'thought', 'want']",5
"['comment', 'tri', 'keep', 'voic', 'reason', 'free', 'feel', 'grip', 'believ', 'beaten', 'hendrick']",0
"['gener', 'feel', 'thi', 'unpleas', 'heavi', 'stomach']",0
"['feel', 'pretti', 'terrifi', 'immatur', 'readi']",4
"['feel', 'bit', 'rotten']",0
"['final', 'feel', 'content', 'life']",1
"['im', 'face', 'dread', 'feel', 'wont', 'work', 'thi', 'vain']",0
"['feel', 'doe', 'wonder', 'danger', 'place', 'could', 'settl', 'mental', 'enmayi', 'bring', 'possibl']",3
"['feel', 'asham', 'perfectli', 'fine', 'grant']",0
"['almost', 'feel', 'startl']",4
"['also', 'feel', 'much', 'triumphant', 'homework', 'read']",1
"['remind', 'remind', 'passion', 'opinion', 'feel', 'incred', 'agit', 'frustrat', 'thi', 'ball', 'energi', 'channel', 'travel']",4
"['feel', 'need', 'punish']",0
"['feel', 'veri', 'bless', 'love', 'peopl', 'around']",2
"['want', 'push', 'think', 'term', 'disciplin', 'pro', 'goal', 'pro', 'choic', 'immedi', 'default', 'feel', 'depriv']",0
"['feel', 'like', 'time', 'lauren', 'tri', 'help', 'friend', 'see', 'boyfriend', 'lousi', 'guy', 'ye', 'might', 'best', 'friend', 'never', 'let', 'go', 'good']",0
"['know', 'also', 'upset', 'becaus', 'increasingli', 'get', 'feel', 'pleasant', 'accessori']",1
"['feel', 'support', 'women', 'infertil', 'problem', 'thi', 'valuabl', 'person', 'counsel', 'avail', 'restrict', 'number', 'individu']",1
"['dint', 'feel', 'ani', 'strong', 'pain', 'yet', 'cramp', 'come', 'go', 'like', 'use', 'dure', 'mens']",1
"['im', 'feel', 'whiney', 'go', 'alon', 'convers']",0
"['im', 'go', 'feel', 'fabul', 'amaz', 'healthi']",1
"['feel', 'absolut', 'guilti', 'thi', 'crazi', 'time', 'pregnant', 'suppos', 'get', 'rounder']",0
"['wa', 'feel', 'amaz', 'wa', 'disappoint', 'lab', 'work', 'decemb', 'came', 'back', 'way', 'previou', 'year', 'overal', 'wa', 'good', 'enough', 'protein', 'diet']",5
"['creativ', 'muse', 'feel', 'low', 'lack', 'word', 'haiku', 'haiku', 'height', 'prompt', 'confess', 'p']",0
"['im', 'feel', 'veri', 'petti', 'right']",3
"['feel', 'fabul', 'thi', 'week', 'though', 'feel', 'convict', 'say', 'attitud', 'ha', 'turn', 'around', 'becaus', 'health', 'ha', 'thank', 'tri', 'share', 'posit', 'attitud', 'peopl']",1
"['feel', 'weepi', 'lot']",0
"['feel', 'honour', 'prize', 'thi', 'year', 'local', 'photographi', 'exhibit', 'recent', 'ask', 'getti', 'imag', 'quit', 'number', 'photo', 'part', 'world', 'renown', 'collect', 'photograph', 'imag']",1
"['feel', 'realli', 'lucki', 'make', 'live', 'thi', 'think', 'import', 'pass', 'word', 'tap', 'danc']",1
"['stray', 'feel', 'pain', 'loneli', 'discont']",0
"['im', 'feel', 'rebelli', 'need', 'someth', 'reliev', 'turmoil', 'bodi']",3
"['get', 'head', 'didnt', 'anyth', 'wrong', 'feel', 'someon', 'els', 'one', 'doesnt', 'appear', 'veri', 'consider']",2
"['forgot', 'take', 'med', 'thi', 'morn', 'predict', 'feel', 'irrit', 'less', 'predict', 'sit', 'day', 'think', 'ima', 'kill', 'bitch', 'dont', 'get', 'hand', 'chocol', 'cupcak']",3
"['feel', 'suspici', 'see', 'thi', 'redund', 'use', 'credenti']",4
"['feel', 'like', 'crap', 'support', 'live', 'instead', 'mom']",1
"['hope', 'two', 'feel', 'wa', 'vain']",0
"['feel', 'eager', 'anticip']",1
"['feel', 'like', 'town', 'loner', 'thing', 'need', 'day', 'suspici', 'bag']",4
"['im', 'feel', 'hot', 'thi', 'week', 'ha', 'minor', 'struggl', 'im', 'push', 'tri', 'smile', 'way']",2
"['even', 'got', 'mad', 'god', 'littl', 'becaus', 'feel', 'like', 'im', 'punish']",0
"['feel', 'veri', 'bless', 'know', 'person', 'admir', 'thing', 'accomplish']",1
"['im', 'go', 'say', 'know', 'activ', 'balanc', 'start', 'feel', 'burden', 'someth', 'suppos', 'fun']",0
"['feel', 'ugli', 'late']",0
"['feel', 'like', 'ive', 'got', 'content', 'print', 'work', 'read']",1
"['im', 'go', 'lie', 'sometim', 'hear', 'say', 'thing', 'record', 'make', 'feel', 'weird', 'insecur', 'like', 'quot', 'state', 'abov', 'good', 'thing']",4
"['rememb', 'feel', 'lone', 'child', 'room', 'even', 'though', 'lot', 'toy', 'keep', 'occupi']",0
"['feel', 'sympathet', 'mr']",2
"['feel', 'thi', 'place', 'wa', 'tragic']",0
"['feel', 'reject', 'although', 'admit', 'use']",0
"['feel', 'id', 'passion', 'invest', 'time', 'mention', 'enjoy', 'write']",1
"['passion', 'obama', 'support', 'woman', 'feel', 'twing', 'guilt', 'time', 'fact', 'support', 'first', 'woman', 'real', 'shot', 'presid']",2
"['spent', 'rest', 'morn', 'feel', 'discourag', 'disappoint']",0
"['feel', 'fall', 'love', 'quit', 'love']",2
"['feel', 'import', 'give', 'view', 'regard', 'event', 'took', 'place', 'gener', 'synod', 'thi', 'last', 'week']",1
"['feel', 'pressur', 'come', 'someth', 'els', 'funni', 'write']",4
"['want', 'irreplac', 'find', 'person', 'make', 'feel', 'way', 'think', 'id', 'rather', 'stay', 'singl', 'becaus', 'im', 'number', 'point', 'refus', 'someth', 'settl', 'mayb', 'im', 'stubborn', 'feel', 'idrc']",3
"['feel', 'strongli', 'could', 'help', 'peopl', 'unsur', 'within', 'us']",4
"['know', 'still', 'feel', 'veri', 'unpleas']",0
"['wish', 'didnt', 'feel', 'thi', 'afraid', 'talk', 'new', 'peopl']",4
"['ive', 'feel', 'veri', 'indecis', 'late']",4
"['feel', 'bit', 'helpless', 'good', 'term', 'step', 'plate', 'get', 'readi']",0
"['feel', 'broke', 'insid', 'wont', 'admit', 'caus', 'miss', 'soo', 'hard', 'say', 'goodby', 'come', 'thi']",0
"['ride', 'sunday', 'wa', 'still', 'feel', 'littl', 'apprehens', 'monday', 'decid', 'titl', 'lung', 'href', 'http', 'en']",4
"['see', 'feel', 'free', 'post', 'photo', 'href', 'http', 'facebook']",1
"['onli', 'imagin', 'countless', 'law', 'suit', 'counter', 'law', 'suit', 'base', 'peopl', 'feel', 'boo', 'hoo', 'hoo', 'preciou', 'civil', 'right', 'violat']",1
"['boy', 'admit', 'medicin', 'school', 'uncl', 'come', 'back', 'fron', 'canada', 'next', 'week', 'father', 'told', 'wa', 'happi', 'moment']",1
"['sick', 'feel', 'hate', 'lone', 'dumb', 'unlov', 'forgotten']",3
